,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
2285,2019-06-10,NK,N639NK,865,13204,14843,23:59:00,133.0,94.0,16.0,149.0,411.0,2.0,02:46:00,413.0,87.0,0.0,not cancelled,0.0,167.0,160.0,142.0,1189.0,0.0,0.0,0.0,0.0,87.0,no first departure,0.0,0.0,0,Orlando, FL,San Juan, PR,2019-06-11,2019-06-10 23:59:00,2019-06-11 02:46:00,6,0,3,5,2,0,0,1439,166,23,2,7,Clear
5062,2018-06-22,WN,N7819A,616,11259,13198,22:20:00,2306.0,46.0,9.0,2315.0,18.0,9.0,23:50:00,27.0,37.0,0.0,not cancelled,0.0,90.0,81.0,63.0,460.0,36.0,0.0,0.0,0.0,1.0,no first departure,0.0,0.0,0,Dallas, TX,Kansas City, MO,2018-06-22,2018-06-22 22:20:00,2018-06-22 23:50:00,6,4,3,29,8,0,0,1340,1430,22,23,7,Clear
14699,2019-07-07,UA,N76508,1141,12892,13830,11:00:00,1341.0,161.0,19.0,1400.0,1553.0,4.0,13:44:00,1557.0,133.0,0.0,not cancelled,0.0,344.0,316.0,293.0,2486.0,0.0,0.0,23.0,0.0,110.0,no first departure,0.0,0.0,0,Los Angeles, CA,Kahului, HI,2019-07-07,2019-07-07 11:00:00,2019-07-07 13:44:00,7,6,3,4,5,0,0,660,824,11,13,3,Sunny
8899,2019-01-21,WN,N797MX,1421,14771,12892,17:05:00,1936.0,151.0,18.0,1954.0,2045.0,2.0,18:35:00,2047.0,132.0,0.0,not cancelled,0.0,90.0,71.0,51.0,337.0,132.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Los Angeles, CA,2019-01-21,2019-01-21 17:05:00,2019-01-21 18:35:00,1,0,1,29,13,0,0,1025,1115,17,18,5,Sunny
11937,2018-07-08,YV,N89315,6293,12266,14122,13:10:00,1343.0,33.0,38.0,1421.0,1740.0,4.0,17:02:00,1744.0,42.0,0.0,not cancelled,0.0,172.0,181.0,139.0,1117.0,0.0,42.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Houston, TX,Pittsburgh, PA,2018-07-08,2018-07-08 13:10:00,2018-07-08 17:02:00,7,6,3,12,9,0,0,790,1022,13,17,4,Torrential rain shower
4595,2019-02-27,YV,N87303,6194,11298,12266,15:50:00,1549.0,-1.0,33.0,1622.0,1712.0,8.0,17:04:00,1720.0,16.0,0.0,not cancelled,0.0,74.0,91.0,50.0,224.0,0.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Houston, TX,2019-02-27,2019-02-27 15:50:00,2019-02-27 17:04:00,2,2,1,2,2,0,0,950,1024,15,17,5,Overcast
13247,2019-04-06,WN,N795SW,4694,12206,12191,12:25:00,1251.0,26.0,9.0,1300.0,1344.0,4.0,13:30:00,1348.0,18.0,0.0,not cancelled,0.0,65.0,57.0,44.0,277.0,3.0,0.0,0.0,0.0,15.0,no first departure,0.0,0.0,0,Harlingen/San Benito, TX,Houston, TX,2019-04-06,2019-04-06 12:25:00,2019-04-06 13:30:00,4,5,2,4,2,0,0,745,810,12,13,4,Sunny
7372,2019-12-01,OO,N8828D,3941,13487,10408,12:55:00,1400.0,65.0,43.0,1443.0,1532.0,5.0,14:08:00,1537.0,89.0,0.0,not cancelled,0.0,73.0,97.0,49.0,236.0,0.0,0.0,24.0,0.0,65.0,no first departure,0.0,0.0,1,Minneapolis, MN,Appleton, WI,2019-12-01,2019-12-01 12:55:00,2019-12-01 14:08:00,12,6,1,3,4,0,0,775,848,12,14,4,Overcast
4602,2019-02-27,YV,N88326,6379,10397,12266,09:30:00,956.0,26.0,20.0,1016.0,1105.0,13.0,10:58:00,1118.0,20.0,0.0,not cancelled,0.0,148.0,142.0,109.0,689.0,0.0,20.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Atlanta, GA,Houston, TX,2019-02-27,2019-02-27 09:30:00,2019-02-27 10:58:00,2,2,1,2,3,0,0,570,658,9,10,3,Light rain shower
7173,2018-10-22,UA,N587UA,414,14771,11618,09:30:00,938.0,8.0,54.0,1032.0,1815.0,8.0,18:02:00,1823.0,21.0,0.0,not cancelled,0.0,332.0,345.0,283.0,2565.0,0.0,0.0,21.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Newark, NJ,2018-10-22,2018-10-22 09:30:00,2018-10-22 18:02:00,10,0,4,3,4,0,0,570,1082,9,18,3,Sunny
14703,2019-07-07,UA,N212UA,1135,14771,11292,12:55:00,1303.0,8.0,39.0,1342.0,1640.0,8.0,16:30:00,1648.0,18.0,0.0,not cancelled,0.0,155.0,165.0,118.0,967.0,8.0,0.0,10.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Denver, CO,2019-07-07,2019-07-07 12:55:00,2019-07-07 16:30:00,7,6,3,9,2,0,0,775,990,12,16,4,Sunny
13182,2019-04-04,WN,N752SW,864,14107,13487,19:40:00,2021.0,41.0,9.0,2030.0,100.0,4.0,00:40:00,104.0,24.0,0.0,not cancelled,0.0,180.0,163.0,150.0,1276.0,0.0,0.0,0.0,0.0,24.0,no first departure,0.0,0.0,0,Phoenix, AZ,Minneapolis, MN,2019-04-05,2019-04-04 19:40:00,2019-04-05 00:40:00,4,3,2,28,11,0,0,1180,40,19,0,6,Clear
3435,2018-03-24,DL,N6714Q,2363,10397,13198,22:38:00,2304.0,26.0,13.0,2317.0,4.0,7.0,23:51:00,11.0,20.0,0.0,not cancelled,0.0,133.0,127.0,107.0,692.0,0.0,0.0,20.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Kansas City, MO,2018-03-24,2018-03-24 22:38:00,2018-03-24 23:51:00,3,5,2,12,3,0,0,1358,1431,22,23,7,Patchy light rain
12179,2018-07-19,AA,N563UW,1826,14771,11057,00:12:00,56.0,44.0,15.0,111.0,835.0,6.0,08:14:00,841.0,27.0,0.0,not cancelled,0.0,302.0,285.0,264.0,2296.0,0.0,0.0,0.0,0.0,27.0,no first departure,0.0,0.0,0,San Francisco, CA,Charlotte, NC,2018-07-19,2018-07-19 00:12:00,2018-07-19 08:14:00,7,3,3,2,1,0,0,12,494,0,8,0,Clear
2425,2019-06-14,WN,N568WN,934,11292,10821,17:10:00,2127.0,257.0,11.0,2138.0,229.0,6.0,22:30:00,235.0,245.0,0.0,not cancelled,0.0,200.0,188.0,171.0,1491.0,30.0,0.0,0.0,0.0,215.0,no first departure,0.0,0.0,0,Denver, CO,Baltimore, MD,2019-06-14,2019-06-14 17:10:00,2019-06-14 22:30:00,6,4,3,29,9,0,0,1030,1350,17,22,5,Partly cloudy
7190,2018-10-22,DL,N977AT,2461,14747,14057,22:55:00,2329.0,34.0,13.0,2342.0,8.0,5.0,23:57:00,13.0,16.0,0.0,not cancelled,0.0,62.0,44.0,26.0,129.0,0.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,Seattle, WA,Portland, OR,2018-10-22,2018-10-22 22:55:00,2018-10-22 23:57:00,10,0,4,3,1,0,0,1375,1437,22,23,7,Clear
12251,2018-07-24,OO,N907EV,5121,15454,13930,17:27:00,1901.0,94.0,12.0,1913.0,1952.0,15.0,18:41:00,2007.0,86.0,0.0,not cancelled,0.0,74.0,66.0,39.0,222.0,0.0,0.0,0.0,0.0,86.0,no first departure,0.0,0.0,1,Quincy, IL,Chicago, IL,2018-07-24,2018-07-24 17:27:00,2018-07-24 18:41:00,7,1,3,1,1,0,0,1047,1121,17,18,5,Sunny
8382,2019-09-14,AA,N651AW,568,14107,11423,19:03:00,1907.0,4.0,28.0,1935.0,1.0,5.0,23:45:00,6.0,21.0,0.0,not cancelled,0.0,162.0,179.0,146.0,1149.0,0.0,4.0,17.0,0.0,0.0,no first departure,0.0,0.0,0,Phoenix, AZ,Des Moines, IA,2019-09-14,2019-09-14 19:03:00,2019-09-14 23:45:00,9,5,4,7,6,0,0,1143,1425,19,23,6,Patchy rain possible
14731,2019-07-07,OO,N910SW,5769,14771,14487,22:35:00,2318.0,43.0,57.0,15.0,48.0,5.0,23:39:00,53.0,74.0,0.0,not cancelled,0.0,64.0,95.0,33.0,199.0,0.0,0.0,31.0,0.0,43.0,no first departure,0.0,0.0,1,San Francisco, CA,Redding, CA,2019-07-07,2019-07-07 22:35:00,2019-07-07 23:39:00,7,6,3,9,7,1,1,1355,1419,22,23,7,Partly cloudy
5122,2018-06-22,DL,N833DN,2520,14771,11433,13:48:00,1415.0,27.0,22.0,1437.0,2138.0,8.0,21:25:00,2146.0,21.0,0.0,not cancelled,0.0,277.0,271.0,241.0,2079.0,21.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Detroit, MI,2018-06-22,2018-06-22 13:48:00,2018-06-22 21:25:00,6,4,3,2,1,0,0,828,1285,13,21,4,Sunny
12967,2019-05-27,UA,N4901U,2397,11292,12953,16:25:00,1653.0,28.0,18.0,1711.0,2245.0,4.0,22:08:00,2249.0,41.0,0.0,not cancelled,0.0,223.0,236.0,214.0,1620.0,0.0,28.0,13.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,New York, NY,2019-05-27,2019-05-27 16:25:00,2019-05-27 22:08:00,5,0,2,3,4,0,0,985,1328,16,22,5,Light rain shower
843,2018-08-17,NK,N658NK,849,13796,11433,23:55:00,22.0,27.0,17.0,39.0,742.0,9.0,07:24:00,751.0,27.0,0.0,not cancelled,0.0,269.0,269.0,243.0,2068.0,3.0,0.0,0.0,0.0,24.0,no first departure,0.0,0.0,0,Oakland, CA,Detroit, MI,2018-08-18,2018-08-17 23:55:00,2018-08-18 07:24:00,8,4,3,2,2,1,1,1435,444,23,7,7,Clear
14119,2019-03-11,YV,N80348,6161,12266,15370,16:30:00,1732.0,62.0,22.0,1754.0,1854.0,6.0,18:04:00,1900.0,56.0,0.0,not cancelled,0.0,94.0,88.0,60.0,429.0,0.0,0.0,0.0,0.0,56.0,no first departure,0.0,0.0,1,Houston, TX,Tulsa, OK,2019-03-11,2019-03-11 16:30:00,2019-03-11 18:04:00,3,0,2,9,7,0,0,990,1084,16,18,5,Patchy rain possible
11182,2018-04-18,MQ,N674RJ,3394,11067,13930,11:30:00,1140.0,10.0,20.0,1200.0,1236.0,14.0,12:31:00,1250.0,19.0,0.0,not cancelled,0.0,61.0,70.0,36.0,135.0,0.0,0.0,19.0,0.0,0.0,no first departure,0.0,0.0,1,Champaign/Urbana, IL,Chicago, IL,2018-04-18,2018-04-18 11:30:00,2018-04-18 12:31:00,4,2,2,1,2,1,1,690,751,11,12,3,Sunny
8671,2019-01-11,MQ,N258NN,3582,13485,11298,06:43:00,643.0,0.0,42.0,725.0,932.0,15.0,09:29:00,947.0,18.0,0.0,not cancelled,0.0,166.0,184.0,127.0,821.0,0.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,1,Madison, WI,Dallas/Fort Worth, TX,2019-01-11,2019-01-11 06:43:00,2019-01-11 09:29:00,1,4,1,1,1,0,0,403,569,6,9,2,Sunny
3708,2019-08-06,WN,N7720F,747,13204,10397,15:30:00,1556.0,26.0,15.0,1611.0,1712.0,5.0,17:00:00,1717.0,17.0,0.0,not cancelled,0.0,90.0,81.0,61.0,404.0,0.0,17.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Orlando, FL,Atlanta, GA,2019-08-06,2019-08-06 15:30:00,2019-08-06 17:00:00,8,1,3,29,9,0,0,930,1020,15,17,5,Moderate or heavy rain shower
7758,2019-12-21,B6,N534JB,462,14843,10721,14:00:00,1403.0,3.0,9.0,1412.0,1723.0,8.0,17:12:00,1731.0,19.0,0.0,not cancelled,0.0,252.0,268.0,251.0,1674.0,3.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,0,San Juan, PR,Boston, MA,2019-12-21,2019-12-21 14:00:00,2019-12-21 17:12:00,12,5,1,1,2,0,0,840,1032,14,17,4,Partly cloudy
1812,2018-11-01,AX,N17146,4691,11292,12992,20:00:00,2216.0,136.0,14.0,2230.0,108.0,5.0,23:07:00,113.0,126.0,0.0,not cancelled,0.0,127.0,117.0,98.0,771.0,32.0,0.0,0.0,0.0,94.0,no first departure,0.0,0.0,1,Denver, CO,Little Rock, AR,2018-11-01,2018-11-01 20:00:00,2018-11-01 23:07:00,11,3,4,12,9,0,0,1200,1387,20,23,6,Clear
2559,2019-06-21,UA,N27213,1538,11618,14027,16:30:00,1716.0,46.0,29.0,1745.0,1953.0,3.0,19:24:00,1956.0,32.0,0.0,not cancelled,0.0,174.0,160.0,128.0,1023.0,0.0,0.0,0.0,0.0,32.0,no first departure,0.0,0.0,0,Newark, NJ,West Palm Beach/Palm Beach, FL,2019-06-21,2019-06-21 16:30:00,2019-06-21 19:24:00,6,4,3,7,3,0,0,990,1164,16,19,5,Sunny
13577,2019-04-20,UA,N510UA,2006,11618,14771,18:00:00,1842.0,42.0,24.0,1906.0,2138.0,7.0,21:29:00,2145.0,16.0,0.0,not cancelled,0.0,389.0,363.0,332.0,2565.0,16.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,San Francisco, CA,2019-04-20,2019-04-20 18:00:00,2019-04-20 21:29:00,4,5,2,5,4,0,0,1080,1289,18,21,6,Cloudy
4597,2019-02-27,YV,N522LR,6333,12264,13198,08:40:00,835.0,-5.0,49.0,924.0,1044.0,6.0,10:33:00,1050.0,17.0,0.0,not cancelled,0.0,173.0,195.0,140.0,926.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Kansas City, MO,2019-02-27,2019-02-27 08:40:00,2019-02-27 10:33:00,2,2,1,3,2,0,0,520,633,8,10,2,Sunny
9750,2018-02-04,UA,N63890,568,11618,10397,16:03:00,1631.0,28.0,13.0,1644.0,1844.0,47.0,18:37:00,1931.0,54.0,0.0,not cancelled,0.0,154.0,180.0,120.0,746.0,0.0,0.0,26.0,0.0,28.0,no first departure,0.0,0.0,0,Newark, NJ,Atlanta, GA,2018-02-04,2018-02-04 16:03:00,2018-02-04 18:37:00,2,6,1,5,5,0,0,963,1117,16,18,5,Light rain
9782,2018-02-04,B6,N605JB,221,10721,14027,20:30:00,2044.0,14.0,13.0,2057.0,12.0,11.0,23:53:00,23.0,30.0,0.0,not cancelled,0.0,203.0,219.0,195.0,1197.0,14.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,West Palm Beach/Palm Beach, FL,2018-02-04,2018-02-04 20:30:00,2018-02-04 23:53:00,2,6,1,3,5,0,0,1230,1433,20,23,6,Light rain
13490,2019-04-14,WN,N8652B,4777,11292,11884,22:20:00,2238.0,18.0,9.0,2247.0,2355.0,3.0,23:35:00,2358.0,23.0,0.0,not cancelled,0.0,135.0,140.0,128.0,836.0,11.0,0.0,5.0,0.0,7.0,no first departure,0.0,0.0,0,Denver, CO,Spokane, WA,2019-04-14,2019-04-14 22:20:00,2019-04-14 23:35:00,4,6,2,28,4,0,0,1340,1415,22,23,7,Clear
13366,2019-04-12,OO,N459SW,3657,11775,13487,10:52:00,1103.0,11.0,50.0,1153.0,1231.0,7.0,12:01:00,1238.0,37.0,0.0,not cancelled,0.0,69.0,95.0,38.0,196.0,0.0,0.0,26.0,0.0,11.0,no first departure,0.0,0.0,1,Sioux Falls, SD,Minneapolis, MN,2019-04-12,2019-04-12 10:52:00,2019-04-12 12:01:00,4,4,2,1,2,1,1,652,721,10,12,3,Heavy snow
5464,2019-11-07,EV,N13988,4098,10185,12266,16:13:00,1620.0,7.0,72.0,1732.0,1813.0,13.0,17:25:00,1826.0,61.0,0.0,not cancelled,0.0,72.0,126.0,41.0,190.0,7.0,0.0,54.0,0.0,0.0,no first departure,0.0,0.0,1,Alexandria, LA,Houston, TX,2019-11-07,2019-11-07 16:13:00,2019-11-07 17:25:00,11,3,4,1,1,0,0,973,1045,16,17,5,Sunny
11336,2018-04-22,WN,N264LV,1579,14122,11259,19:55:00,2304.0,189.0,9.0,2313.0,32.0,4.0,21:50:00,36.0,166.0,0.0,not cancelled,0.0,175.0,152.0,139.0,1060.0,4.0,0.0,0.0,0.0,162.0,no first departure,0.0,0.0,0,Pittsburgh, PA,Dallas, TX,2018-04-22,2018-04-22 19:55:00,2018-04-22 21:50:00,4,6,2,17,5,0,0,1195,1310,19,21,6,Clear
10220,2018-09-03,AA,N653AW,604,14107,15304,15:05:00,1550.0,45.0,35.0,1625.0,2320.0,4.0,21:57:00,2324.0,87.0,0.0,not cancelled,0.0,232.0,274.0,235.0,1788.0,45.0,0.0,42.0,0.0,0.0,1503.0,31.0,31.0,0,Phoenix, AZ,Tampa, FL,2018-09-03,2018-09-03 15:05:00,2018-09-03 21:57:00,9,0,4,6,5,0,0,905,1317,15,21,5,Sunny
2741,2019-06-25,NK,N903NK,875,11618,11057,08:45:00,910.0,25.0,52.0,1002.0,1121.0,12.0,10:36:00,1133.0,57.0,0.0,not cancelled,0.0,111.0,143.0,79.0,529.0,25.0,0.0,32.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,Charlotte, NC,2019-06-25,2019-06-25 08:45:00,2019-06-25 10:36:00,6,1,3,2,2,1,1,525,636,8,10,2,Moderate or heavy rain shower
14730,2019-07-07,OO,N782SK,5768,11292,10140,22:35:00,2340.0,65.0,17.0,2357.0,48.0,6.0,23:57:00,54.0,57.0,0.0,not cancelled,0.0,82.0,74.0,51.0,349.0,0.0,0.0,0.0,0.0,57.0,no first departure,0.0,0.0,1,Denver, CO,Albuquerque, NM,2019-07-07,2019-07-07 22:35:00,2019-07-07 23:57:00,7,6,3,6,5,0,0,1355,1437,22,23,7,Patchy rain possible
8768,2019-01-18,AA,N933NN,130,11057,14635,16:41:00,1729.0,48.0,15.0,1744.0,1909.0,4.0,18:45:00,1913.0,28.0,0.0,not cancelled,0.0,124.0,104.0,85.0,600.0,2.0,0.0,0.0,0.0,26.0,no first departure,0.0,0.0,0,Charlotte, NC,Fort Myers, FL,2019-01-18,2019-01-18 16:41:00,2019-01-18 18:45:00,1,4,1,1,1,0,0,1001,1125,16,18,5,Sunny
12649,2019-05-11,B6,N527JL,511,11697,10423,16:02:00,1623.0,21.0,27.0,1650.0,1915.0,6.0,18:11:00,1921.0,70.0,0.0,not cancelled,0.0,189.0,238.0,205.0,1105.0,21.0,0.0,49.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Austin, TX,2019-05-11,2019-05-11 16:02:00,2019-05-11 18:11:00,5,5,2,3,3,0,0,962,1091,16,18,5,Moderate or heavy rain shower
10912,2018-04-08,G4,234NV,1720,11697,15096,07:40:00,758.0,18.0,21.0,819.0,1108.0,7.0,10:46:00,1115.0,29.0,0.0,not cancelled,0.0,186.0,197.0,169.0,1197.0,18.0,0.0,11.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Syracuse, NY,2018-04-08,2018-04-08 07:40:00,2018-04-08 10:46:00,4,6,2,3,1,0,0,460,646,7,10,2,Sunny
10684,2018-09-25,AA,N539UW,688,10721,14100,20:21:00,2111.0,50.0,28.0,2139.0,2240.0,6.0,22:04:00,2246.0,42.0,0.0,not cancelled,0.0,103.0,95.0,61.0,280.0,0.0,0.0,0.0,0.0,42.0,no first departure,0.0,0.0,0,Boston, MA,Philadelphia, PA,2018-09-25,2018-09-25 20:21:00,2018-09-25 22:04:00,9,1,4,1,2,1,1,1221,1324,20,22,6,Overcast
8892,2019-01-21,WN,N281WN,139,14771,12892,14:10:00,1657.0,167.0,25.0,1722.0,1812.0,4.0,15:40:00,1816.0,156.0,0.0,not cancelled,0.0,90.0,79.0,50.0,337.0,156.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Los Angeles, CA,2019-01-21,2019-01-21 14:10:00,2019-01-21 15:40:00,1,0,1,29,13,1,1,850,940,14,15,4,Sunny
7597,2019-12-16,G4,229NV,1679,12544,14112,14:38:00,1613.0,95.0,18.0,1631.0,1752.0,5.0,16:18:00,1757.0,99.0,0.0,not cancelled,0.0,100.0,104.0,81.0,528.0,0.0,0.0,4.0,0.0,95.0,no first departure,0.0,0.0,0,Concord, NC,St. Petersburg, FL,2019-12-16,2019-12-16 14:38:00,2019-12-16 16:18:00,12,0,1,2,2,1,1,878,978,14,16,4,Sunny
13544,2019-04-15,ZW,N470ZW,3939,13930,14457,12:45:00,1317.0,32.0,17.0,1334.0,1438.0,6.0,14:16:00,1444.0,28.0,0.0,not cancelled,0.0,151.0,147.0,124.0,780.0,3.0,0.0,0.0,0.0,25.0,no first departure,0.0,0.0,1,Chicago, IL,Rapid City, SD,2019-04-15,2019-04-15 12:45:00,2019-04-15 14:16:00,4,0,2,7,8,0,0,765,856,12,14,4,Sunny
4095,2019-08-27,UA,N78501,2269,11292,14492,11:00:00,1542.0,282.0,17.0,1559.0,2040.0,6.0,16:20:00,2046.0,266.0,0.0,not cancelled,0.0,200.0,184.0,161.0,1436.0,14.0,0.0,0.0,0.0,252.0,no first departure,0.0,0.0,0,Denver, CO,Raleigh/Durham, NC,2019-08-27,2019-08-27 11:00:00,2019-08-27 16:20:00,8,1,3,3,7,0,0,660,980,11,16,3,Sunny
8100,2019-09-04,EV,N10575,3966,11042,11618,18:35:00,1916.0,41.0,20.0,1936.0,2039.0,11.0,20:24:00,2050.0,26.0,0.0,not cancelled,0.0,109.0,94.0,63.0,404.0,0.0,0.0,26.0,0.0,0.0,no first departure,0.0,0.0,1,Cleveland, OH,Newark, NJ,2019-09-04,2019-09-04 18:35:00,2019-09-04 20:24:00,9,2,4,1,1,0,0,1115,1224,18,20,6,Partly cloudy
4319,2019-02-17,AA,N913NN,2407,12889,13930,12:00:00,1332.0,92.0,27.0,1359.0,1901.0,21.0,17:39:00,1922.0,103.0,0.0,not cancelled,0.0,219.0,230.0,182.0,1514.0,0.0,0.0,103.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Chicago, IL,2019-02-17,2019-02-17 12:00:00,2019-02-17 17:39:00,2,6,1,1,1,0,0,720,1059,12,17,4,Light rain shower
3892,2019-08-17,HA,N480HA,163,12173,12982,08:20:00,938.0,78.0,16.0,954.0,1015.0,7.0,09:01:00,1022.0,81.0,0.0,not cancelled,0.0,41.0,44.0,21.0,102.0,81.0,0.0,0.0,0.0,0.0,821.0,9.0,9.0,0,Honolulu, HI,Lihue, HI,2019-08-17,2019-08-17 08:20:00,2019-08-17 09:01:00,8,5,3,13,25,0,0,500,541,8,9,2,Partly cloudy
8864,2019-01-21,OO,N206SY,5215,13871,14771,07:20:00,1422.0,422.0,6.0,1428.0,1605.0,3.0,09:43:00,1608.0,385.0,0.0,not cancelled,0.0,263.0,226.0,217.0,1433.0,377.0,0.0,0.0,0.0,8.0,no first departure,0.0,0.0,1,Omaha, NE,San Francisco, CA,2019-01-21,2019-01-21 07:20:00,2019-01-21 09:43:00,1,0,1,2,1,0,0,440,583,7,9,2,Light snow
11618,2018-04-28,OH,N574NN,5332,12264,11057,09:16:00,955.0,39.0,15.0,1010.0,1105.0,14.0,10:57:00,1119.0,22.0,0.0,not cancelled,0.0,101.0,84.0,55.0,322.0,0.0,0.0,0.0,0.0,22.0,no first departure,0.0,0.0,1,Washington, DC,Charlotte, NC,2018-04-28,2018-04-28 09:16:00,2018-04-28 10:57:00,4,5,2,1,2,1,1,556,657,9,10,3,Sunny
13705,2019-04-23,B6,N267JB,2268,10994,10721,16:29:00,1701.0,32.0,18.0,1719.0,1914.0,6.0,18:47:00,1920.0,33.0,0.0,not cancelled,0.0,138.0,139.0,115.0,818.0,0.0,0.0,33.0,0.0,0.0,no first departure,0.0,0.0,0,Charleston, SC,Boston, MA,2019-04-23,2019-04-23 16:29:00,2019-04-23 18:47:00,4,1,2,1,2,1,1,989,1127,16,18,5,Sunny
2442,2019-06-14,WN,N7840A,1087,11292,11433,20:00:00,2204.0,124.0,11.0,2215.0,227.0,6.0,00:40:00,233.0,113.0,0.0,not cancelled,0.0,160.0,149.0,132.0,1123.0,0.0,0.0,16.0,0.0,97.0,no first departure,0.0,0.0,0,Denver, CO,Detroit, MI,2019-06-15,2019-06-14 20:00:00,2019-06-15 00:40:00,6,4,3,29,10,0,0,1200,40,20,0,6,Clear
76,2018-01-02,WN,N938WN,5743,10279,11259,18:20:00,1836.0,16.0,6.0,1842.0,1937.0,4.0,19:25:00,1941.0,16.0,0.0,not cancelled,0.0,65.0,65.0,55.0,323.0,0.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,Amarillo, TX,Dallas, TX,2018-01-02,2018-01-02 18:20:00,2018-01-02 19:25:00,1,1,1,5,2,0,0,1100,1165,18,19,6,Clear
5488,2019-11-07,EV,N16987,4126,12206,12266,12:10:00,1200.0,-10.0,40.0,1240.0,1344.0,6.0,13:25:00,1350.0,25.0,0.0,not cancelled,0.0,75.0,110.0,64.0,295.0,0.0,0.0,25.0,0.0,0.0,no first departure,0.0,0.0,1,Harlingen/San Benito, TX,Houston, TX,2019-11-07,2019-11-07 12:10:00,2019-11-07 13:25:00,11,3,4,1,1,0,0,730,805,12,13,4,Light drizzle
3086,2018-03-07,OO,N878AS,4547,13871,13487,17:18:00,1726.0,8.0,31.0,1757.0,1851.0,10.0,18:39:00,1901.0,22.0,0.0,not cancelled,0.0,81.0,95.0,54.0,282.0,1.0,0.0,14.0,0.0,7.0,no first departure,0.0,0.0,1,Omaha, NE,Minneapolis, MN,2018-03-07,2018-03-07 17:18:00,2018-03-07 18:39:00,3,2,2,1,2,1,1,1038,1119,17,18,5,Light snow
3938,2019-08-19,OH,N572NN,5662,11057,15249,13:10:00,1327.0,17.0,27.0,1354.0,1459.0,3.0,14:39:00,1502.0,23.0,0.0,not cancelled,0.0,89.0,95.0,65.0,386.0,17.0,0.0,6.0,0.0,0.0,no first departure,0.0,0.0,1,Charlotte, NC,Tallahassee, FL,2019-08-19,2019-08-19 13:10:00,2019-08-19 14:39:00,8,0,3,6,1,0,0,790,879,13,14,4,Sunny
4636,2018-06-03,MQ,N257NN,3399,12451,13930,07:04:00,757.0,53.0,9.0,806.0,908.0,6.0,08:54:00,914.0,20.0,0.0,not cancelled,0.0,170.0,137.0,122.0,864.0,20.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Jacksonville, FL,Chicago, IL,2018-06-03,2018-06-03 07:04:00,2018-06-03 08:54:00,6,6,3,1,1,0,0,424,534,7,8,2,Patchy rain possible
10626,2018-09-24,WN,N8621A,6843,14831,14747,10:30:00,1025.0,-5.0,15.0,1040.0,1244.0,13.0,12:35:00,1257.0,22.0,0.0,not cancelled,0.0,125.0,152.0,124.0,696.0,0.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,San Jose, CA,Seattle, WA,2018-09-24,2018-09-24 10:30:00,2018-09-24 12:35:00,9,0,4,30,16,0,0,630,755,10,12,3,Sunny
